ID,District,Neighborhood,PropertyType,CancellationPolicy,Accommodates,RoomType,Bathrooms,Bedrooms,CleaningFee,Latitude,Longitude,ReviewRating,Price
576227,Manhattan,Harlem,Apartment,moderate,2,Private room,1.0,1.0,50.0,40.82446112670901,-73.95274138396702,100.0,129.0
379326,Manhattan,Little Italy,Apartment,strict,5,Entire home/apt,1.0,2.0,125.0,40.71948652575274,-73.99837777475766,93.0,140.0
17268185,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0855855855855856,30.0,40.784073220438536,-73.95190987329603,100.0,62.0
13924018,Manhattan,Hell's Kitchen,Apartment,strict,4,Entire home/apt,1.0,1.0,80.0,40.763013126977455,-73.99334420560508,94.0,200.0
14548062,Manhattan,East Village,Apartment,moderate,3,Entire home/apt,1.0,1.0,30.0,40.72772540079704,-73.97638753872933,100.0,240.0
10036516,Manhattan,East Harlem,Apartment,strict,1,Private room,1.0,1.0,66.64652473387602,40.806813009384,-73.93955537760074,73.0,75.0
17366836,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,50.0,40.76717204291085,-73.99188188882641,86.0,70.0
6372119,Manhattan,Upper East Side,Apartment,moderate,1,Shared room,1.0,1.0,66.64652473387602,40.761118026929694,-73.9588768962498,97.0,71.0
7559607,Manhattan,Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,50.0,40.82143316315051,-73.95315342901587,96.0,120.0
2515,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,40.0,40.79920479936168,-73.95367574543542,92.0,59.0
17679299,Manhattan,Harlem,Apartment,strict,3,Entire home/apt,1.0,1.0,45.0,40.80251146200022,-73.95733914025246,80.0,116.0
11794595,Manhattan,East Village,Apartment,strict,8,Entire home/apt,2.0,2.0,200.0,40.730290071201296,-73.98049494134314,97.0,700.0
723786,Manhattan,Upper East Side,Apartment,moderate,3,Entire home/apt,1.0,0.0,75.0,40.76656331905525,-73.96796091659473,95.0,197.0
14274844,Manhattan,Harlem,Apartment,moderate,2,Private room,1.0,1.0,60.0,40.79834388536082,-73.94947724021935,98.0,113.0
11843397,Manhattan,East Harlem,Apartment,moderate,2,Private room,1.0,1.0,66.64652473387602,40.79533241818685,-73.94764312268727,95.0,80.0
14824230,Manhattan,Morningside Heights,Condominium,strict,2,Private room,1.0,1.0,20.0,40.80575587738733,-73.95832135862436,100.0,85.0
19169,Manhattan,Lower East Side,Apartment,strict,4,Entire home/apt,1.0,2.0,100.0,40.71851207376542,-73.98892346023239,87.0,285.0
13578204,Manhattan,Chelsea,Apartment,strict,4,Entire home/apt,1.0,0.0,66.64652473387602,40.75030603898313,-74.00192865944688,100.0,280.0
5727850,Manhattan,Financial District,Apartment,moderate,1,Private room,1.0,1.0,66.64652473387602,40.70853579314277,-73.99991592091773,91.0,63.0
18033562,Manhattan,Theater District,Apartment,moderate,2,Private room,1.0,1.0,25.0,40.7625134159427,-73.98467190390373,100.0,99.0
1635672,Manhattan,West Village,Apartment,strict,2,Entire home/apt,1.0,0.0,60.0,40.73379930503036,-74.00327654870767,98.0,150.0
12230073,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,2.0,66.64652473387602,40.749282209186454,-73.98644513490484,86.0,180.0
9975425,Manhattan,Harlem,Apartment,strict,3,Entire home/apt,1.0,0.0,40.0,40.82502102074257,-73.95185685949043,93.0,110.0
15419993,Manhattan,Harlem,Apartment,moderate,5,Private room,1.0,1.0,66.64652473387602,40.81330579474057,-73.94327839236617,85.0,120.0
15657915,Manhattan,Nolita,Apartment,strict,3,Private room,1.0,1.0,25.0,40.71995300513386,-73.99460543750573,96.0,155.0
16171293,Manhattan,Upper East Side,Apartment,moderate,1,Private room,1.0,1.0,66.64652473387602,40.77257313412082,-73.94616000073222,100.0,50.0
3948939,Manhattan,Upper West Side,Apartment,flexible,2,Entire home/apt,1.0,1.0,70.0,40.78829252565708,-73.97052667752094,100.0,230.0
17222167,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,17.0,40.82018247639258,-73.94628614646102,100.0,48.0
8888250,Manhattan,Midtown,Apartment,strict,2,Entire home/apt,1.0,0.0,105.0,40.75916079757624,-73.9683418221235,98.0,210.0
9093991,Manhattan,East Village,Apartment,moderate,2,Entire home/apt,1.0,1.0,60.0,40.72742390914454,-73.98967602965672,100.0,175.0
2356598,Manhattan,East Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.733010025063344,-73.98671136306497,97.0,129.0
6011933,Manhattan,Chinatown,Apartment,strict,2,Private room,1.0,1.0,75.0,40.71495556917032,-73.99114292010347,95.0,80.0
5122518,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,0.0,85.0,40.77935831805756,-73.95187744989047,100.0,105.0
16783828,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0,30.0,40.76280512984724,-73.96717919978832,100.0,99.0
8135144,Manhattan,Hell's Kitchen,Apartment,strict,4,Entire home/apt,1.0,2.0,100.0,40.76126539523279,-73.99181474684015,78.0,200.0
698327,Manhattan,Chelsea,Apartment,strict,1,Private room,1.0,1.0,66.64652473387602,40.740336269518586,-74.0025881307539,100.0,72.0
15701422,Manhattan,Hell's Kitchen,Other,flexible,5,Entire home/apt,1.0,2.0,110.0,40.76057596598945,-73.99327126786795,100.0,350.0
71010,Manhattan,Washington Heights,Apartment,strict,6,Entire home/apt,1.0,3.0,75.0,40.83493765946392,-73.93869127079812,98.0,341.0
15033685,Manhattan,Upper West Side,Apartment,moderate,1,Private room,1.0,1.0,66.64652473387602,40.78074026288285,-73.97848651529087,98.0,105.0
4728812,Manhattan,Hell's Kitchen,Apartment,strict,3,Entire home/apt,1.0,1.0,100.0,40.76303877682424,-73.98853729425308,93.0,150.0
4122050,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,20.0,40.76144767616404,-73.98960183822811,89.0,140.0
14505499,Manhattan,Harlem,Apartment,flexible,4,Entire home/apt,1.0,1.0,30.0,40.82691674396694,-73.93996317301486,97.0,145.0
8127123,Manhattan,Harlem,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.82084036048639,-73.9565626960756,100.0,65.0
4285522,Manhattan,Harlem,House,strict,2,Private room,1.5,1.0,60.0,40.81483885086981,-73.94051866180112,100.0,125.0
14264536,Manhattan,Upper West Side,Apartment,strict,3,Entire home/apt,1.0,1.0,35.0,40.78386674107447,-73.97572722738,97.0,185.0
11295457,Manhattan,East Harlem,Apartment,strict,1,Private room,1.0,1.0,66.64652473387602,40.80296329906452,-73.943985505835,90.0,50.0
15919061,Manhattan,Harlem,Apartment,flexible,2,Private room,1.0,1.0,35.0,40.826898659062884,-73.94618938989824,100.0,65.0
13130122,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,0.0,10.0,40.747423808437155,-73.98848825701431,92.0,180.0
6886371,Manhattan,Hell's Kitchen,Apartment,strict,2,Entire home/apt,1.0,0.0,80.0,40.767339104304966,-73.98676471761333,100.0,175.0
9594892,Manhattan,SoHo,Apartment,strict,4,Entire home/apt,2.0,2.0,150.0,40.72467809841528,-74.00745893254745,100.0,450.0
13301698,Manhattan,Harlem,Apartment,moderate,2,Private room,1.0,1.0,20.0,40.82671998545624,-73.94410455598721,97.0,60.0
9807955,Manhattan,East Harlem,Apartment,flexible,1,Private room,1.5,1.0,66.64652473387602,40.79619332509801,-73.94782554614537,88.0,90.0
10086396,Manhattan,Lower East Side,Apartment,moderate,2,Private room,1.0,1.0,10.0,40.719292700655096,-73.98975419888156,90.0,72.0
10410795,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.763813546338895,-73.98718184115612,89.0,80.0
8992390,Manhattan,Kips Bay,Apartment,strict,6,Entire home/apt,1.0,2.0,80.0,40.73877035558506,-73.98188731415665,88.0,250.0
15855036,Manhattan,Harlem,Apartment,flexible,2,Private room,2.0,1.0,66.64652473387602,40.82643434848281,-73.9506327659607,100.0,80.0
550297,Manhattan,Chelsea,Apartment,strict,2,Private room,1.0,1.0,27.0,40.745244325856255,-74.00319819551403,91.0,120.0
10704981,Manhattan,Upper West Side,Apartment,strict,2,Entire home/apt,1.0,0.0,30.0,40.79815602565695,-73.9717768130036,100.0,175.0
4270683,Queens,Astoria,Apartment,strict,1,Entire home/apt,1.0,1.0,15.0,40.76385693496909,-73.9100247597915,100.0,60.0
17296025,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.77227409949904,-73.94812311275119,88.0,99.0
14388651,Manhattan,East Harlem,Apartment,strict,2,Private room,1.0,1.0,20.0,40.798232431029774,-73.93402457156141,97.0,65.0
5458253,Manhattan,Upper East Side,Apartment,moderate,1,Private room,1.0,1.0,55.0,40.78349397416204,-73.94943746220324,90.0,85.0
3575859,Manhattan,Greenwich Village,Apartment,strict,2,Private room,1.0,1.0,40.0,40.72802208942732,-73.99644401935471,80.0,140.0
781946,Manhattan,Hell's Kitchen,Apartment,strict,1,Private room,1.0,1.0,60.0,40.75710073641359,-73.99263526120046,88.0,110.0
11680027,Manhattan,Lower East Side,Apartment,moderate,3,Entire home/apt,1.0,1.0,55.0,40.72025415796279,-73.98372214048679,100.0,145.0
12093494,Manhattan,Midtown,Apartment,strict,6,Entire home/apt,1.0,1.0,75.0,40.75236522458468,-73.9876898646208,95.0,289.0
1906717,Manhattan,Lower East Side,Apartment,strict,2,Entire home/apt,1.0,1.0,100.0,40.720654699522726,-73.98866517029862,87.0,186.0
16072935,Manhattan,Chelsea,Apartment,strict,1,Private room,1.0,1.0,66.64652473387602,40.743280885086186,-73.9938700488647,60.0,80.0
8717373,Manhattan,West Village,Townhouse,flexible,4,Entire home/apt,2.0,2.0,66.64652473387602,40.734057237523324,-74.00963220311128,90.0,299.0
10459429,Manhattan,Harlem,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.81708105094071,-73.9398877535611,100.0,48.0
11904714,Manhattan,Upper East Side,Apartment,strict,6,Entire home/apt,2.0,3.0,200.0,40.77325810272175,-73.95418072340766,96.0,350.0
9220562,Manhattan,Chelsea,Apartment,strict,4,Entire home/apt,1.0,2.0,66.64652473387602,40.74091561051011,-73.99965775825797,86.0,230.0
2656101,Manhattan,Battery Park City,Apartment,strict,1,Private room,1.0,1.0,66.64652473387602,40.70638954084952,-74.01654004079046,94.0,129.0
11402245,Manhattan,Harlem,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.81981951307511,-73.95439752874913,75.0,36.0
11970867,Manhattan,Upper West Side,Apartment,strict,4,Entire home/apt,1.0,0.0,85.0,40.785919454700014,-73.97446740533293,90.0,105.0
15175161,Manhattan,Nolita,Apartment,flexible,2,Entire home/apt,1.0,0.0,66.64652473387602,40.722750338852855,-73.99557724595597,100.0,124.0
9133278,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,60.0,40.82710561979777,-73.93988575337899,95.0,41.0
17218597,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,3.0,66.64652473387602,40.76432087759841,-73.99571227839967,96.0,75.0
16677256,Manhattan,Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,100.0,40.807673869589756,-73.9512709256013,100.0,195.0
4164462,Manhattan,Harlem,Apartment,strict,3,Private room,1.0,1.0,35.0,40.82722911919058,-73.94533125238401,91.0,75.0
11563821,Manhattan,Chelsea,Apartment,moderate,2,Private room,1.0,2.0,40.0,40.74117762687405,-74.00011992940324,80.0,110.0
5826129,Manhattan,Kips Bay,Apartment,strict,4,Entire home/apt,1.0,1.0,50.0,40.738770465760666,-73.98120570306403,93.0,165.0
4638967,Manhattan,Harlem,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.80649327849657,-73.95225161631528,83.0,120.0
187611,Manhattan,Upper West Side,Apartment,strict,2,Private room,1.0,1.0,85.0,40.780502948877285,-73.97651598207784,60.0,99.0
4564292,Manhattan,Hell's Kitchen,Apartment,moderate,2,Entire home/apt,1.0,1.0,9.0,40.75810985392022,-73.99072797017861,94.0,107.0
13752912,Manhattan,Midtown,Condominium,strict,6,Entire home/apt,1.5,2.0,66.64652473387602,40.75125659672396,-73.9694535100628,100.0,225.0
13866112,Manhattan,East Village,Apartment,moderate,2,Entire home/apt,1.5,2.0,85.0,40.72393976227238,-73.9887174677504,100.0,165.0
12507960,Manhattan,Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,45.0,40.815719753780186,-73.94831546085634,99.0,120.0
485200,Manhattan,Kips Bay,Apartment,strict,4,Entire home/apt,1.0,1.0,100.0,40.7422713961885,-73.98217054899666,93.0,179.0
3018285,Manhattan,West Village,Apartment,strict,2,Entire home/apt,1.0,1.0,40.0,40.73722480462647,-74.00043241965052,98.0,190.0
16253989,Manhattan,Harlem,Apartment,strict,1,Private room,1.0,1.0,20.0,40.824108478023184,-73.95143624700721,99.0,49.0
2935329,Manhattan,Midtown,Apartment,flexible,1,Shared room,1.0,1.0,66.64652473387602,40.74715142227704,-73.9884485881846,88.0,99.0
16437333,Manhattan,Greenwich Village,Apartment,strict,1,Shared room,1.0,1.0,25.0,40.72859769359602,-73.99970831610732,87.0,85.0
14327689,Manhattan,Kips Bay,Townhouse,strict,8,Private room,1.5,1.0,66.64652473387602,40.741817030096136,-73.98081636269812,100.0,400.0
246351,Manhattan,Gramercy,Apartment,strict,2,Entire home/apt,1.0,1.0,85.0,40.73833612673438,-73.98230095586199,85.0,135.0
14012883,Manhattan,East Harlem,Apartment,flexible,4,Entire home/apt,1.0,1.0,50.0,40.799704733545006,-73.93447923243781,100.0,108.0
1053504,Manhattan,Harlem,Apartment,strict,2,Entire home/apt,1.0,1.0,65.0,40.82787885141097,-73.94621127585793,84.0,78.0
4374913,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,39.0,40.801455498922245,-73.9544132238282,98.0,82.0
10105791,Manhattan,Greenwich Village,Apartment,strict,3,Entire home/apt,1.0,1.0,90.0,40.72608212500804,-73.99671267982498,96.0,199.0
2314392,Manhattan,Upper West Side,Apartment,flexible,1,Entire home/apt,1.0,0.0,66.64652473387602,40.78030143764849,-73.98347173266562,94.0,200.0
4165037,Manhattan,Harlem,Apartment,moderate,1,Shared room,1.0,1.0,66.64652473387602,40.81632885981272,-73.9374114092278,94.0,66.0
1177315,Manhattan,Upper West Side,Apartment,strict,2,Entire home/apt,1.0,0.0,75.0,40.78403826933054,-73.97180386834626,98.0,148.0
6692570,Manhattan,Harlem,Apartment,strict,2,Shared room,1.0,1.0,66.64652473387602,40.82929163836296,-73.94234251063794,94.0,50.0
18022505,Manhattan,Hell's Kitchen,Loft,strict,4,Entire home/apt,1.0,1.0,55.0,40.75428738656145,-73.99791351878334,100.0,200.0
5857519,Manhattan,Harlem,Apartment,flexible,1,Private room,1.0,1.0,120.0,40.82862213866731,-73.94705743434331,88.0,86.0
16663743,Manhattan,East Village,Apartment,strict,3,Entire home/apt,1.0,1.0,66.0,40.72593418590404,-73.98340229423955,90.0,100.0
17539385,Manhattan,Upper East Side,Apartment,flexible,2,Entire home/apt,1.0,1.0,30.0,40.78206431968908,-73.94948837074377,90.0,105.0
11940117,Manhattan,Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,75.0,40.80403492546945,-73.95427061446605,92.0,138.0
13826698,Manhattan,Financial District,Apartment,strict,4,Entire home/apt,1.0,1.0,66.64652473387602,40.706179732478,-74.00759615942955,94.0,205.0
515408,Manhattan,Nolita,Apartment,strict,4,Entire home/apt,1.0,1.0,50.0,40.7213458312412,-73.9965038891371,89.0,235.0
7776880,Manhattan,Hell's Kitchen,Apartment,strict,7,Entire home/apt,1.0,3.0,100.0,40.76135494067963,-73.98923698313818,90.0,499.0
16204899,Queens,Astoria,House,strict,3,Private room,1.0,1.0,12.0,40.75807126447774,-73.92681939542932,95.0,49.0
12398071,Manhattan,SoHo,Apartment,moderate,2,Entire home/apt,1.0,1.0,66.64652473387602,40.725613482356884,-74.00183572556486,88.0,200.0
8734314,Manhattan,Chinatown,Apartment,strict,2,Entire home/apt,1.0,1.0,66.64652473387602,40.716924740098904,-73.99455233120227,90.0,100.0
3861943,Manhattan,Hell's Kitchen,Apartment,flexible,3,Entire home/apt,1.0,0.0,30.0,40.76052179773057,-73.99114643331781,75.0,860.0
16709234,Manhattan,East Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.72853613505404,-73.98834296833317,100.0,95.0
14039308,Manhattan,Upper East Side,Apartment,strict,2,Entire home/apt,1.0,0.0,66.64652473387602,40.78180131115697,-73.94805729026423,100.0,150.0
285492,Manhattan,Chelsea,Apartment,strict,2,Entire home/apt,1.0,1.0,50.0,40.744940244548715,-73.99980448916719,95.0,385.0
2023577,Manhattan,Upper West Side,Apartment,strict,1,Private room,1.0,1.0,66.64652473387602,40.800341954439894,-73.96637602607126,80.0,110.0
990529,Manhattan,Midtown,Apartment,strict,2,Private room,1.0,1.0,135.0,40.7513604651708,-73.97076225613607,93.0,149.0
2067928,Manhattan,Harlem,Apartment,moderate,6,Entire home/apt,2.0,3.0,100.0,40.79907583202052,-73.95161949203433,100.0,420.0
10098593,Manhattan,Kips Bay,Apartment,strict,4,Entire home/apt,1.0,2.0,50.0,40.740342609887705,-73.98195331453219,85.0,300.0
11152281,Manhattan,Harlem,Apartment,flexible,1,Shared room,1.0,1.0,66.64652473387602,40.827216139866884,-73.94399466339198,100.0,40.0
13915647,Brooklyn,Borough Park,Apartment,strict,2,Shared room,1.5,1.0,66.64652473387602,40.639553053675826,-73.99532394485598,89.0,56.0
171776,Manhattan,Harlem,Apartment,strict,2,Private room,1.5,1.0,50.0,40.80224063928044,-73.94557622208805,100.0,170.0
906038,Manhattan,Upper West Side,Apartment,moderate,4,Entire home/apt,1.0,1.0,75.0,40.796259481407645,-73.96144528966295,94.0,170.0
8172184,Manhattan,Lower East Side,Apartment,moderate,4,Entire home/apt,1.0,1.0,75.0,40.717686393370755,-73.99084796806609,91.0,259.0
2648957,Manhattan,Upper West Side,Apartment,strict,6,Entire home/apt,1.0,2.0,75.0,40.79597705743107,-73.96168025627514,90.0,220.0
9653522,Manhattan,Greenwich Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.73695828144421,-73.99704880360684,100.0,225.0
11583591,Manhattan,Murray Hill,Apartment,moderate,2,Private room,1.0,1.0,35.0,40.74848120850058,-73.9759434017497,93.0,99.0
16086666,Manhattan,Upper East Side,Apartment,flexible,1,Shared room,1.0,1.0,12.0,40.766120552996796,-73.95188862174689,96.0,70.0
880452,Manhattan,Lower East Side,Apartment,moderate,2,Private room,1.0,1.0,50.0,40.720753792960856,-73.98347845437236,95.0,80.0
15765542,Manhattan,Harlem,Apartment,flexible,4,Entire home/apt,1.0,0.0,50.0,40.81013543716837,-73.94285114762859,93.0,100.0
15506908,Manhattan,Nolita,Apartment,strict,3,Entire home/apt,1.0,1.0,70.0,40.72020659863792,-73.99591621084966,100.0,220.0
13374738,Manhattan,Harlem,Apartment,flexible,4,Entire home/apt,1.0,2.0,66.64652473387602,40.801506060917255,-73.95345987830298,60.0,160.0
58059,Manhattan,Harlem,Apartment,strict,3,Private room,2.0,1.0,25.0,40.82510112800357,-73.94286869527816,93.0,60.0
13754002,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,1.0,65.0,40.769914767147434,-73.95189046974555,97.0,240.0
1135315,Manhattan,Morningside Heights,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.815011711359894,-73.96199453384425,100.0,60.0
982276,Manhattan,Chinatown,Apartment,strict,1,Private room,1.5,1.0,30.0,40.71394963010368,-73.99379723448219,95.0,125.0
732624,Manhattan,Harlem,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.81908460559069,-73.94775782896261,91.0,65.0
9607995,Manhattan,East Village,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.72401243863971,-73.98060733978457,95.0,150.0
1867237,Manhattan,Morningside Heights,Apartment,strict,2,Private room,1.0,1.0,35.0,40.80797746385682,-73.95867855575625,90.0,100.0
16739481,Manhattan,East Village,Apartment,strict,2,Entire home/apt,1.0,0.0,85.0,40.729089085955316,-73.97881795901611,80.0,85.0
15073369,Manhattan,West Village,Apartment,moderate,4,Private room,1.0,1.0,90.0,40.72988939205047,-74.00541076030831,97.0,215.0
14524079,Manhattan,Midtown,Apartment,moderate,2,Entire home/apt,1.0,0.0,55.0,40.75316063688478,-73.98510141221688,93.0,160.0
823631,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,35.0,40.8099670072873,-73.93991564745284,93.0,76.0
1070458,Manhattan,SoHo,Loft,strict,1,Private room,1.0,1.0,50.0,40.72086480838954,-73.99998639549955,89.0,100.0
3811757,Manhattan,Flatiron District,Apartment,strict,2,Entire home/apt,1.0,0.0,50.0,40.73922563804246,-73.9858878730813,96.0,124.0
346397,Manhattan,NoHo,Apartment,strict,2,Entire home/apt,1.5,2.0,150.0,40.72868490117054,-73.99230890958457,98.0,250.0
13710548,Manhattan,Upper West Side,Apartment,flexible,1,Shared room,1.0,1.0,66.64652473387602,40.80105874334718,-73.95945833023846,80.0,49.0
2957425,Manhattan,Upper East Side,Apartment,strict,4,Entire home/apt,1.0,1.0,50.0,40.77936336894591,-73.95735860663869,87.0,179.0
12873159,Manhattan,Chelsea,Condominium,strict,5,Entire home/apt,1.0,2.0,150.0,40.74848755134092,-73.98956964183216,99.0,596.0
499092,Manhattan,Hell's Kitchen,Apartment,strict,1,Private room,1.0,1.0,20.0,40.756826110397895,-73.99016064452634,100.0,89.0
234184,Manhattan,Harlem,Apartment,moderate,8,Entire home/apt,2.0,3.0,150.0,40.809032220075466,-73.94197363881858,97.0,309.0
3757461,Manhattan,Gramercy,Other,strict,1,Private room,1.0,1.0,66.64652473387602,40.73600814996903,-73.98205372357906,91.0,73.0
13296897,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,60.0,40.76283037301897,-73.99331039843986,94.0,93.0
1043046,Manhattan,Chelsea,Apartment,moderate,2,Entire home/apt,1.0,0.0,75.0,40.74111816639983,-74.0017667209558,98.0,170.0
12056479,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,12.0,40.81725929304704,-73.94344357612168,100.0,70.0
16937801,Manhattan,Harlem,Apartment,moderate,1,Private room,1.0,1.0,66.64652473387602,40.82792562088187,-73.94348601140855,60.0,85.0
18141809,Manhattan,Hell's Kitchen,Apartment,strict,2,Entire home/apt,1.0,1.0,66.64652473387602,40.759621509651076,-73.99184681813807,90.0,150.0
1973803,Manhattan,Lower East Side,Apartment,strict,2,Entire home/apt,1.0,1.0,100.0,40.71934025087794,-73.98244518278636,94.0,225.0
13247565,Manhattan,Lower East Side,Apartment,strict,4,Entire home/apt,1.0,1.0,95.0,40.71920729264461,-73.98900386563993,88.0,140.0
16366668,Manhattan,Little Italy,Apartment,strict,6,Entire home/apt,1.0,2.0,120.0,40.71795604487032,-73.99765398710443,94.0,199.0
9525610,Manhattan,Upper West Side,Apartment,moderate,6,Entire home/apt,2.0,3.0,66.64652473387602,40.79474141290793,-73.97113637412122,100.0,300.0
4038991,Manhattan,Harlem,Apartment,strict,6,Entire home/apt,1.0,2.0,125.0,40.82651279154315,-73.94224862029004,88.0,179.0
3721904,Manhattan,East Harlem,Apartment,strict,6,Entire home/apt,1.0,3.0,90.0,40.78985475044397,-73.94793331212581,83.0,300.0
1371114,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0,80.0,40.778147116911505,-73.95859403170847,92.0,77.0
756924,Manhattan,Lower East Side,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.72125140770142,-73.98914505480892,96.0,99.0
834190,Manhattan,Lower East Side,Loft,strict,5,Private room,1.0,1.0,66.64652473387602,40.71921184852149,-73.99115918072422,99.0,99.0
4302109,Manhattan,SoHo,Apartment,flexible,1,Shared room,1.0,1.0,20.0,40.71806810224136,-74.00002295349009,92.0,65.0
12624669,Manhattan,Upper West Side,Apartment,moderate,2,Private room,1.5,1.0,66.64652473387602,40.782778256626855,-73.97767259507819,93.0,100.0
916311,Manhattan,East Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.7236104354029,-73.97877357302575,100.0,80.0
13209076,Manhattan,Stuyvesant Town,Apartment,strict,10,Entire home/apt,1.0,3.0,195.0,40.729084968139404,-73.97704786626794,86.0,413.0
15498564,Manhattan,Lower East Side,Apartment,strict,2,Private room,1.0,1.0,20.0,40.71280329895739,-73.98052948926983,90.0,80.0
13007629,Manhattan,Chinatown,Apartment,flexible,4,Entire home/apt,1.0,2.0,120.0,40.71536361317749,-73.99793664945166,93.0,290.0
14592777,Manhattan,Theater District,Apartment,flexible,2,Entire home/apt,1.0,1.0,66.64652473387602,40.762754520051104,-73.98470296732025,96.0,300.0
16897115,Manhattan,Upper West Side,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.792414685448676,-73.97262185427952,93.0,60.0
16450442,Manhattan,Gramercy,Townhouse,strict,3,Private room,1.0,1.0,50.0,40.7342695817344,-73.98611769235734,60.0,68.0
13528632,Manhattan,Midtown,Apartment,strict,5,Entire home/apt,1.0,2.0,120.0,40.752958116742725,-73.98432595905356,84.0,285.0
8399234,Manhattan,Harlem,Apartment,strict,9,Entire home/apt,1.5,3.0,225.0,40.80842846192004,-73.94325108963177,98.0,375.0
5353612,Manhattan,West Village,Townhouse,strict,2,Entire home/apt,1.0,1.0,70.0,40.734329443053646,-74.00587642872442,99.0,250.0
15494542,Manhattan,Murray Hill,Apartment,flexible,2,Private room,1.0,1.0,75.0,40.748171268065576,-73.97595439328502,98.0,150.0
4421679,Manhattan,East Village,Apartment,moderate,2,Entire home/apt,1.0,1.0,100.0,40.72595949734728,-73.99184450552913,95.0,150.0
60164,Manhattan,SoHo,Apartment,strict,6,Entire home/apt,1.0,3.0,80.0,40.72003061794129,-74.00262178159187,84.0,500.0
9510864,Manhattan,Upper West Side,Apartment,flexible,5,Entire home/apt,1.0,2.0,66.64652473387602,40.78713769704976,-73.97169782086158,90.0,350.0
12294876,Manhattan,Morningside Heights,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.81401861569053,-73.95974423832634,73.0,65.0
3250685,Manhattan,East Harlem,Apartment,moderate,2,Private room,1.0,1.0,20.0,40.79847639952948,-73.9390830845817,96.0,50.0
14654784,Manhattan,Washington Heights,Apartment,flexible,3,Entire home/apt,1.0,1.0,30.0,40.84137993799437,-73.93753871278759,76.0,100.0
7519448,Manhattan,Hell's Kitchen,Apartment,strict,2,Entire home/apt,1.0,1.0,50.0,40.763168365018956,-73.99053434533093,98.0,250.0
4615991,Manhattan,Chelsea,Apartment,strict,6,Entire home/apt,1.0,2.0,50.0,40.747084377300965,-74.00358444301625,99.0,450.0
311356,Queens,Ridgewood,Apartment,strict,1,Private room,1.0,1.0,66.64652473387602,40.70214728281047,-73.91138680361817,90.0,53.0
8309384,Manhattan,Midtown,Apartment,strict,5,Entire home/apt,1.0,1.0,80.0,40.75875005525255,-73.97160284166527,77.0,275.0
6839938,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,1.0,100.0,40.771115275920174,-73.94944122813679,95.0,201.0
1557778,Manhattan,Washington Heights,Apartment,flexible,2,Private room,1.0,1.0,10.0,40.85380923212632,-73.92938851618975,89.0,75.0
16810161,Manhattan,Chelsea,Apartment,flexible,3,Entire home/apt,1.0,0.0,66.64652473387602,40.7519067076625,-74.00374080675556,93.0,180.0
4745012,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,1.0,60.0,40.763393891271306,-73.95832114012754,89.0,170.0
